,index,0,frequency,
904,建设,998,0.000158622835903,
905,法规,998,0.000158622835903,
906,经济损失,996,0.000158304954468,
907,及时,996,0.000158304954468,
909,维护,994,0.000157987073034,
910,事宜,993,0.000157828132316,
911,焦点,991,0.000157510250882,
912,销售,990,0.000157351310164,
913,拒绝,990,0.000157351310164,
914,显示,990,0.000157351310164,
915,损伤,990,0.000157351310164,
916,病历,988,0.00015703342873,
917,信托,985,0.000156556606578,
918,酌定,983,0.000156238725143,
919,综上所述,983,0.000156238725143,
920,取得,982,0.000156079784426,
921,财产损失,981,0.000155920843708,
922,恢复,981,0.000155920843708,
923,建立,978,0.000155444021556,
924,收据,973,0.000154649317969,
925,清单,970,0.000154172495817,
926,进入,969,0.0001540135551,
927,公积金,965,0.000153377792231,
928,笔录,964,0.000153218851513,
929,综合,963,0.000153059910796,
930,再次,962,0.000152900970079,
931,公安局,961,0.000152742029361,
932,终审,960,0.000152583088644,
933,但是,958,0.000152265207209,
934,第十七条,958,0.000152265207209,
935,元及,957,0.000152106266492,
936,联合,957,0.000152106266492,
937,现金,955,0.000151788385057,
939,修理费,953,0.000151470503623,
940,此,953,0.000151470503623,
941,伤害,952,0.000151311562905,
942,同年,950,0.000150993681471,
943,仅,950,0.000150993681471,
944,放弃,948,0.000150675800036,
945,方案,941,0.000149563215015,
946,自愿,941,0.000149563215015,
947,本起,941,0.000149563215015,
948,被执行人,941,0.000149563215015,
949,正式,937,0.000148927452145,
950,鉴定结论,936,0.000148768511428,
951,信息,933,0.000148291689276,
952,第一条,933,0.000148291689276,
953,大队,932,0.000148132748559,
954,传唤,931,0.000147973807841,
955,应该,929,0.000147655926407,
956,分,929,0.000147655926407,
957,研究院,927,0.000147338044972,
959,在职,925,0.000147020163537,
960,旷工,923,0.000146702282103,
961,下列,923,0.000146702282103,
962,在案,922,0.000146543341385,
963,周,922,0.000146543341385,
964,就业,921,0.000146384400668,
965,资产,920,0.000146225459951,
966,住房补贴,918,0.000145907578516,
967,驾驶证,918,0.000145907578516,
968,管辖权,917,0.000145748637799,
969,改革,914,0.000145271815647,
970,所以,914,0.000145271815647,
971,福利,913,0.000145112874929,
972,鉴定人,912,0.000144953934212,
973,日期,912,0.000144953934212,
974,教育,911,0.000144794993495,
975,免,910,0.000144636052777,
976,专业,910,0.000144636052777,
977,＊,908,0.000144318171343,
978,沿,907,0.000144159230625,
979,干部,907,0.000144159230625,
980,签名,904,0.000143682408473,
981,凭证,904,0.000143682408473,
982,学院,899,0.000142887704887,
983,物流,898,0.000142728764169,
984,日内,895,0.000142251942017,
985,政府,895,0.000142251942017,
986,代理,895,0.000142251942017,
987,牌,892,0.000141775119865,
988,则,891,0.000141616179148,
990,],890,0.00014145723843,
991,[,889,0.000141298297713,
992,镇,887,0.000140980416278,
993,性质,885,0.000140662534844,
994,同,883,0.000140344653409,
995,工资表,883,0.000140344653409,
997,主文,883,0.000140344653409,
998,作,880,0.000139867831257,
999,二倍,880,0.000139867831257,
1001,内部,879,0.00013970889054,
1002,免赔,879,0.00013970889054,
1003,制定,876,0.000139232068388,
1004,医保,876,0.000139232068388,
1005,含,876,0.000139232068388,
1006,达,870,0.000138278424084,
1007,合法性,870,0.000138278424084,
1008,诉讼时效,870,0.000138278424084,
1011,金,866,0.000137642661214,
1012,记载,864,0.00013732477978,
1013,责任险,863,0.000137165839062,
1014,指,861,0.000136847957628,
1015,平安保险,859,0.000136530076193,
1016,待岗,858,0.000136371135476,
1017,考虑,856,0.000136053254041,
1018,机关,855,0.000135894313324,
1019,结算,854,0.000135735372606,
1020,同志,852,0.000135417491172,
1021,安全,850,0.000135099609737,
1022,属实,849,0.00013494066902,
1023,年限,847,0.000134622787585,
1024,退休职工,846,0.000134463846868,
1026,一审判决,841,0.000133669143281,
1027,证言,840,0.000133510202564,
1028,后续,839,0.000133351261846,
1029,结论,839,0.000133351261846,
1030,人力资源,838,0.000133192321129,
1031,正当理由,838,0.000133192321129,
1032,核定,837,0.000133033380412,
1033,科技,837,0.000133033380412,
1034,针对,834,0.00013255655826,
1035,服务中心,831,0.000132079736108,
1036,撤诉,831,0.000132079736108,
1037,法定程序,830,0.00013192079539,
1038,活动,829,0.000131761854673,
1039,付款,828,0.000131602913956,
1040,侵害,827,0.000131443973238,
1041,保护,825,0.000131126091804,
1042,终审判决,824,0.000130967151086,
1043,停工,820,0.000130331388217,
1044,单,820,0.000130331388217,
1045,投保人,820,0.000130331388217,
1046,规章制度,816,0.000129695625347,
1047,外,815,0.00012953668463,
1048,这,815,0.00012953668463,
1049,当庭,815,0.00012953668463,
1050,浙江,814,0.000129377743913,
1051,意思,811,0.000128900921761,
1052,浦东,811,0.000128900921761,
1053,岗,810,0.000128741981043,
1055,A,809,0.000128583040326,
1056,中学,809,0.000128583040326,
1057,缴费,807,0.000128265158891,
1058,出租车,807,0.000128265158891,
1059,违约金,806,0.000128106218174,
1060,完毕,806,0.000128106218174,
1061,法人,805,0.000127947277457,
1062,优先,803,0.000127629396022,
1063,碰撞,802,0.000127470455305,
1064,应为,798,0.000126834692435,
1065,过高,798,0.000126834692435,
1066,该车,798,0.000126834692435,
1067,第十九条,798,0.000126834692435,
1068,B,797,0.000126675751718,
1069,单方,796,0.000126516811001,
1070,次要,796,0.000126516811001,
1071,第二十一条,796,0.000126516811001,
1072,两车,796,0.000126516811001,
1073,施救,795,0.000126357870283,
1074,第六十四,794,0.000126198929566,
1075,审判,792,0.000125881048131,
1077,交通,791,0.000125722107414,
1078,增加,790,0.000125563166697,
1079,初字,790,0.000125563166697,
1081,营业执照,782,0.000124291640958,
1082,浙江省,782,0.000124291640958,
1083,强制,781,0.000124132700241,
1084,侵权人,781,0.000124132700241,
1085,建筑,780,0.000123973759523,
1086,基本工资,779,0.000123814818806,
1087,建华,779,0.000123814818806,
1088,大学,777,0.000123496937371,
1089,附属,775,0.000123179055937,
1090,工人,772,0.000122702233785,
1091,教育局,771,0.000122543293067,
1092,土地,770,0.00012238435235,
1093,却,768,0.000122066470915,
1094,第六条,767,0.000121907530198,
1095,劳人仲案,767,0.000121907530198,
1096,左,766,0.000121748589481,
1097,接受,766,0.000121748589481,
1098,工作岗位,761,0.000120953885894,
1099,吴,761,0.000120953885894,
1100,公告,759,0.000120636004459,
1101,目前,759,0.000120636004459,
1102,凯阳,757,0.000120318123025,
1103,无关,756,0.000120159182307,
1104,目的,756,0.000120159182307,
1105,明细,755,0.00012000024159,
1106,挂靠,754,0.000119841300873,
1107,养老,752,0.000119523419438,
1108,债权,752,0.000119523419438,
1110,居住,749,0.000119046597286,
1111,分局,747,0.000118728715851,
1114,连续,744,0.000118251893699,
1115,除名,743,0.000118092952982,
1117,持有,741,0.000117775071547,
1119,保单,739,0.000117457190112,
1120,非机动车,738,0.000117298249395,
1121,反映,738,0.000117298249395,
1122,宁波,737,0.000117139308678,
1123,抚恤金,737,0.000117139308678,
1124,获得,736,0.00011698036796,
1125,退还,736,0.00011698036796,
1126,意外,735,0.000116821427243,
1127,重庆,734,0.000116662486526,
1128,评估费,733,0.000116503545808,
1129,涉及,731,0.000116185664374,
1131,城镇居民,726,0.000115390960787,
1132,山东,725,0.00011523202007,
1133,生,725,0.00011523202007,
1134,周岁,724,0.000115073079352,
1135,教职工,724,0.000115073079352,
1136,要,724,0.000115073079352,
1137,货物,724,0.000115073079352,
1138,人寿保险,723,0.000114914138635,
1139,价值,723,0.000114914138635,
1140,支队,722,0.000114755197918,
1141,受害人,722,0.000114755197918,
1142,客车,719,0.000114278375766,
1143,公路,718,0.000114119435048,
1144,基础,717,0.000113960494331,
1145,四川,716,0.000113801553614,
1146,单据,716,0.000113801553614,
1147,分社,715,0.000113642612896,
1148,离退休,714,0.000113483672179,
1149,受案,714,0.000113483672179,
1150,口头,713,0.000113324731462,
1151,维修,713,0.000113324731462,
1152,未经,712,0.000113165790744,
1153,达到,712,0.000113165790744,
1154,保险金额,711,0.000113006850027,
1155,苏,711,0.000113006850027,
1156,遂,710,0.00011284790931,
1157,之一,710,0.00011284790931,
1158,开发,710,0.00011284790931,
1160,位于,708,0.000112530027875,
1161,到期,707,0.000112371087158,
1162,责任保险,703,0.000111735324288,
1163,门诊,702,0.000111576383571,
1164,日前,701,0.000111417442854,
1165,一定,701,0.000111417442854,
1166,城镇,700,0.000111258502136,
1167,只,700,0.000111258502136,
1168,决定书,700,0.000111258502136,
1169,安置,696,0.000110622739267,
1170,利益,690,0.000109669094963,
1171,具备,688,0.000109351213528,
1173,遗属,686,0.000109033332094,
1174,答复,686,0.000109033332094,
1175,申诉,685,0.000108874391376,
1176,证明书,684,0.000108715450659,
1177,该院,683,0.000108556509942,
1179,借款,681,0.000108238628507,
1180,同等,681,0.000108238628507,
1181,为证,681,0.000108238628507,
1182,发,679,0.000107920747072,
1183,抗辩,677,0.000107602865638,
1184,孙,677,0.000107602865638,
1185,瑞,676,0.00010744392492,
1186,小学,676,0.00010744392492,
1187,辅助,676,0.00010744392492,
1188,多,676,0.00010744392492,
1190,合同纠纷,674,0.000107126043486,
1191,一个月,673,0.000106967102768,
1193,核实,671,0.000106649221334,
1194,资料,670,0.000106490280616,
1195,用于,669,0.000106331339899,
1196,普格,668,0.000106172399182,
1197,明显,667,0.000106013458464,
1198,济南,665,0.00010569557703,
1199,奖励,665,0.00010569557703,
1200,做,664,0.000105536636312,
1201,应于,663,0.000105377695595,
1202,仲裁庭,662,0.000105218754877,
1203,丧葬费,659,0.000104741932725,
1204,管辖,657,0.000104424051291,
1206,承诺,656,0.000104265110573,
1208,工地,653,0.000103788288421,
1209,改判,652,0.000103629347704,
1210,人仲案,651,0.000103470406987,
1212,法律法规,650,0.000103311466269,
1213,原件,649,0.000103152525552,
1214,现场,649,0.000103152525552,
1215,每年,648,0.000102993584835,
1216,去,647,0.000102834644117,
1218,申请书,647,0.000102834644117,
1219,决议,647,0.000102834644117,
1220,但原告,646,0.0001026757034,
1221,院,645,0.000102516762683,
1222,租赁,644,0.000102357821965,
1223,该案,644,0.000102357821965,
1224,致使,643,0.000102198881248,
1225,名下,643,0.000102198881248,
1226,发出,639,0.000101563118379,
1227,行驶证,639,0.000101563118379,
1228,所述,638,0.000101404177661,
1229,违约,637,0.000101245236944,
1230,能够,636,0.000101086296227,
1231,得到,635,0.000100927355509,
1232,六个月,634,0.000100768414792,
1233,伤亡,633,0.000100609474075,
1234,法庭,633,0.000100609474075,
1235,路口,632,0.000100450533357,
1236,统筹,631,0.00010029159264,
1237,发现,631,0.00010029159264,
1239,人均,631,0.00010029159264,
1240,为准,631,0.00010029159264,
1241,黄,631,0.00010029159264,
1242,郑州,630,0.000100132651923,
1243,拒,629,9.99737112053524E-05,
1244,花费,629,9.99737112053524E-05,
1245,供养,629,9.99737112053524E-05,
1246,病史,627,9.96558297706772E-05,
1247,车,627,9.96558297706772E-05,
1248,受到,627,9.96558297706772E-05,
1249,证,627,9.96558297706772E-05,
1250,任务,626,9.94968890533395E-05,
1251,做出,625,9.9337948336002E-05,
1252,提成,625,9.9337948336002E-05,
1253,停发,624,9.91790076186643E-05,
1254,先行,623,9.90200669013267E-05,
1255,资格,622,9.88611261839891E-05,
1256,法医鉴定,622,9.88611261839891E-05,
1257,对象,622,9.88611261839891E-05,
1259,首先,621,9.87021854666515E-05,
1260,你,621,9.87021854666515E-05,
1261,生育,620,9.85432447493139E-05,
1262,车损,619,9.83843040319763E-05,
1263,他,619,9.83843040319763E-05,
1264,处分,618,9.82253633146387E-05,
1266,原告方,617,9.80664225973011E-05,
1267,唐,616,9.79074818799635E-05,
1268,物业,616,9.79074818799635E-05,
1269,所在单位,616,9.79074818799635E-05,
1270,保险费,615,9.77485411626259E-05,
1271,提出异议,614,9.75896004452883E-05,
1272,内在,613,9.74306597279507E-05,
1273,除,612,9.72717190106131E-05,
1274,地,612,9.72717190106131E-05,
1276,采取,610,9.69538375759379E-05,
1277,退休年龄,609,9.67948968586003E-05,
1278,审核,609,9.67948968586003E-05,
1279,独任,609,9.67948968586003E-05,
1280,批复,607,9.64770154239251E-05,
1281,并且,607,9.64770154239251E-05,
1282,补充,606,9.63180747065875E-05,
1283,方,606,9.63180747065875E-05,
1284,发给,605,9.61591339892499E-05,
1285,剩余,603,9.58412525545747E-05,
1286,离岗,601,9.55233711198995E-05,
1287,不符,600,9.53644304025619E-05,
1289,节假日,600,9.53644304025619E-05,
1290,第八条,599,9.52054896852243E-05,
1292,被告方,598,9.50465489678867E-05,
1293,地点,598,9.50465489678867E-05,
1294,另外,596,9.47286675332115E-05,
1295,治疗费,595,9.45697268158738E-05,
1296,贷款,595,9.45697268158738E-05,
1297,足以,593,9.42518453811987E-05,
1298,摩托车,593,9.42518453811987E-05,
1299,用,592,9.4092904663861E-05,
1300,沈阳,591,9.39339639465234E-05,
1301,医药费,591,9.39339639465234E-05,
1303,中华,591,9.39339639465234E-05,
1305,器具,590,9.37750232291858E-05,
1306,徐,589,9.36160825118482E-05,
1307,因为,588,9.34571417945106E-05,
1308,基于,587,9.3298201077173E-05,
1309,卫生院,585,9.29803196424978E-05,
1310,长期,585,9.29803196424978E-05,
1311,保证,584,9.28213789251602E-05,
1312,标的,583,9.26624382078226E-05,
1313,疾病,583,9.26624382078226E-05,
1314,评定,582,9.2503497490485E-05,
1315,国际,581,9.23445567731474E-05,
1316,河南省,581,9.23445567731474E-05,
1317,伪造,580,9.21856160558098E-05,
1318,会议,580,9.21856160558098E-05,
1319,举证责任,580,9.21856160558098E-05,
1320,养老金,578,9.18677346211346E-05,
1321,当日,578,9.18677346211346E-05,
1322,开庭审理,577,9.1708793903797E-05,
1323,既,577,9.1708793903797E-05,
1324,一百四十,577,9.1708793903797E-05,
1325,离开,574,9.12319717517842E-05,
1326,研究,573,9.10730310344466E-05,
1327,名义,572,9.0914090317109E-05,
1328,不当,572,9.0914090317109E-05,
1329,两份,570,9.05962088824338E-05,
1330,一并处理,569,9.04372681650962E-05,
1331,效力,569,9.04372681650962E-05,
1332,满,568,9.02783274477586E-05,
1333,所有权,568,9.02783274477586E-05,
1334,住所地,568,9.02783274477586E-05,
1335,以后,568,9.02783274477586E-05,
1336,合并,568,9.02783274477586E-05,
1337,朱,568,9.02783274477586E-05,
1338,办事处,567,9.0119386730421E-05,
1339,伙食费,567,9.0119386730421E-05,
1340,中医院,566,8.99604460130834E-05,
1341,大地,565,8.98015052957458E-05,
1342,商业保险,562,8.9324683143733E-05,
1343,谁,562,8.9324683143733E-05,
1344,反诉,562,8.9324683143733E-05,
1345,愿意,558,8.86889202743825E-05,
1346,从未,558,8.86889202743825E-05,
1347,完全,557,8.85299795570449E-05,
1348,下发,557,8.85299795570449E-05,
1349,即使,555,8.82120981223697E-05,
1350,20%,554,8.80531574050321E-05,
1351,设立,554,8.80531574050321E-05,
1352,赔率,553,8.78942166876945E-05,
1353,请假,552,8.77352759703569E-05,
1354,招聘,551,8.75763352530193E-05,
1355,低于,551,8.75763352530193E-05,
1357,郭,550,8.74173945356817E-05,
1358,雇佣,550,8.74173945356817E-05,
1359,设备,550,8.74173945356817E-05,
1360,财务,550,8.74173945356817E-05,
1361,东,549,8.72584538183441E-05,
1363,卫生局,548,8.70995131010065E-05,
1364,注销,547,8.69405723836689E-05,
1365,基数,547,8.69405723836689E-05,
1366,车主,547,8.69405723836689E-05,
1367,账号,546,8.67816316663313E-05,
1368,保障,545,8.66226909489937E-05,
1369,不应,544,8.64637502316561E-05,
1370,手术,543,8.63048095143185E-05,
1371,原被告,543,8.63048095143185E-05,
1372,派遣,543,8.63048095143185E-05,
1373,工龄,542,8.61458687969809E-05,
1374,农村,541,8.59869280796433E-05,
1375,连带,541,8.59869280796433E-05,
1377,右,540,8.58279873623057E-05,
1378,第一项,539,8.56690466449681E-05,
1379,宁津,539,8.56690466449681E-05,
1380,明,539,8.56690466449681E-05,
1381,大,537,8.53511652102929E-05,
1382,相同,537,8.53511652102929E-05,
1383,十级,537,8.53511652102929E-05,
1384,保障局,537,8.53511652102929E-05,
1385,而且,536,8.51922244929553E-05,
1386,病假,535,8.50332837756177E-05,
1387,为了,535,8.50332837756177E-05,
1388,重大,535,8.50332837756177E-05,
1389,人寿,534,8.48743430582801E-05,
1390,各自,533,8.47154023409425E-05,
1391,聘请,533,8.47154023409425E-05,
1392,一个,532,8.45564616236049E-05,
1393,工资标准,532,8.45564616236049E-05,
1394,另行,532,8.45564616236049E-05,
1395,移交,531,8.43975209062673E-05,
1396,按规定,531,8.43975209062673E-05,
1397,考勤,531,8.43975209062673E-05,
1398,农业,531,8.43975209062673E-05,
1399,留薪期,531,8.43975209062673E-05,
1400,诉求,529,8.4079639471592E-05,
